product_id,totalReviewCount,average_rating,full_text,title,review_date,Verified,Helpful-Yes,Helpful-No
173019570,20,4.4,"I absolutely love my iTouch Sport 2 Smartwatch Rose Gold Case with Blush Strap. I have never seen a watch with so many awesome features. I just love the adorably cute charging station, just the perfect size. I can't wait to show off my new watch.",Wonderful Features,"October 26, 2020",,0,0
173019570,20,4.4,"This smartwatch looks very attractive and modern with it's lime and black color scheme that gives it a athletic vibe as well. I especially like the pulse and oximeter functions which are accurate and fast, comparable to a dedicated product. The build quality and comfort is fine and looks and feels premium in use. The silicone band is durable and comfortable.  I had some issues finding the correct app to use, this model works with the ""iTouch Wearables"" app, not the other iTouch apps that are also in the app store. I also wished that there were watch faces that included seconds, all the ones provided only show hour and minutes. The notifications feature needs some work to better work with existing apps.  Overall the hardware is good and impressive, additional app updates and firmware updates would really help this watch shine. [This review was collected as part of a promotion.]",Looks great and hardware is good.,"September 18, 2019",,10,0
173019570,20,4.4,"This is such a gorgeous watch and I love the material of the wristband. It is extremely flexible and great for working out. I love the touch screen function and how you can connect it to an app. However, I had extreme difficulty getting the watch connected to the app. The packaging states to download a manual from the website, unfortunately my particular watch didn't have a manual to follow so I had to basically wing it to get the phone connected and functional with the app. It took way longer than I expected but I eventually got it to work and fell in love once I had my watch synced to the app and my phone. My favorote feature with this watch is being able to change the clock face. That was what took me the longest to figure out and I was thrilled once I got it working. I would have loved better instructions in order to avoid the hassle but I really do love the watch. [This review was collected as part of a promotion.]",Gorgeous but difficult,"September 13, 2019",,6,2
173019570,20,4.4,"Pretty easy to set up as long as you have the correct app downloaded. The app you want to use to pair the itouch SPORT smartwatch is the ITOUCH WEARABLES APP. I did have a little difficulty at first, getting my watch to pair, but it did eventually. After pairing with the app and syncing with my phone, I was ready to start using the features and it works great! When paired and synched, you can get your local weather on your watch as well as texts, emails and other notifications.   It's set up is pretty simple, just swipe right or left on your watch to get to different functions. As far as I have found, there is no sound at all, just vibrations. The vibrations, in my opinion, are a bit too soft. I wish there was a way to change that because sometimes I barely feel it vibrate letting me know I have a notification.  You only can recieve texts through it but not actually text back. I like receiving text, email and Facebook notifications on my watch because I don't miss anything! You also get a notification when someone calls your phone too, it shows the contact or number of who is calling but you cannot answer from the watch. It's pretty awesome to be able to control my music and camera from my watch too. I can play and pause and skip songs with my watch when I have music playing.  I really love being able to track my steps and check my heart rate, even track calories burned and monitor sleep along with many other things. The sleep tracker is probably my favorite thing! I also love that you can set a reminder to help you stay moving throughout the day. I have noticed it does disconnect from the app every so often, not sure why this happens but it usually reconnects within a few minutes or so.  It's very stylish and I love the colors. It has many holes, with the perforated wrist band, to fit anyone's wrist. I really like the big watch face, it's bright and I can see it with no problems. It comes with a charger that just sticks on the back of the watch magnetically to charge. I just wish the charging cord was a wee bit longer but no big deal!  Battery Life - fully charged it will definitely last 2-3 weeks or longer before needing charged again! It's really awesome that it holds a charge for so long! As far as battery life on my phone (which is android) being that bluetooth always has to be on for the watch to work, it does drain the battery life quicker which means more charging throughout the day.  Overall, while there are a few minor bugs that need worked out and I'm sure will improve with updates, I think the itouch sport smartwatch is an excellent and useful little device. Before I had this watch, I really wasn't aware of calories burned in a day, or steps walked. Now I set goals and find myself challenging, well, myself! It pushes me to go further and since I get notifications on my smartwatch, I realize that my phone isn't constantly in my hand anymore (which is a good thing lol) This watch is comfortable to wear all day/night and is not heavy or bulky. I definitely recommend for anyone looking for an affordable smartwatch. [This review was collected as part of a promotion.]",I love it! It's exactly what I wanted!,"September 22, 2019",,5,0
173019570,20,4.4,"This smart watch is a true wonder.  iTouch Sport Smartwatch Rose Gold Mesh monitors my health, heartbeat, blood pressure, calories, sleep, etc.  iTouch Sport Smartwatch Rose Gold Mesh is very beautiful, delicate and elegant. [This review was collected as part of a promotion.]",I love my iTouch Sport Smartwatch Rose Gold Mesh,"September 20, 2019",,4,0
173019570,20,4.4,"At first glance, the iTouch Sport Smartwatch looks like an expensive designer watch. The rose gold/blush colors are simply beautiful. The band is silicone, fits comfortably and is true to size. You could purchase additional straps, as the instructions show how to remove them, if needed. You'll need to download the app to your phone to get it to sync up. I had a bit of trouble with this the first few times. If you run into trouble, I'd suggest uninstalling the app and reinstalling it again. Make sure your phone and the watch are both fully powered as the firmware for the watch will need to update and you'll need to keep the connection going. After that, it was smooth sailing.  I primarily use the watch for tracking my calories and heart rate during workouts. I find that it's pretty accurate and helps me keep track of my workouts and weight loss. You can also change the background of the watch to a specific photo from your phone. My kids thought it was cool to have their picture on it. My only critique is that the screen of the watch is not going to be the entire face, it's a square within it. When I uploaded my personal photo for the phone background, it showed that it was only a square and then I had a black background around the rest of it. I would have loved to have seen the whole face be the screen and not just a portion of it. Otherwise, for the price, it is a very good fitness watch. Battery life can last up to 30 days and its waterproof according to the packaging. You can also set it up to get notifications from your phone. [This review was collected as part of a promotion.]",Beautiful fitness watch. Pretty accurate.,"October 3, 2019",,3,0
173019570,20,4.4,Although it is a beautiful watch design it's very appealing and looks expensive I'd have to say it's ok. I just received it and was excited and had a little issue but was resolved and was helped immediately there customer service is great from my experience. But the look of the screen is really tiny compared to the roundness of the watch face. For the price is not bad but the whole look of the display screen is not that nice but you get what you pay for I will post some photos so you can see what I mean and maybe it will help you on your purchase. Hope this helps,A little underwhelming,"May 4, 2020",,0,0
173019570,20,4.4,"I love this watch, I wanted something easy to have when Im at work for in case of emergencies, so I wouldnt have to look at my phone. It doesnt look cheap and its a great reasonable price that you cant beat, sure you cant answer calls and respond to text but of course its not one of those smart watches to do that. It doesnt come with directions to fully navigate the watch but it is simple enough that you will catch on pretty fast on how to work it. I love it!!",I would recommend this watch!!,"July 16, 2020",,0,0
173019570,20,4.4,"the apps won't sync with google fit (or other apps that track your activities), it doesn't get notification from your calendar and it has very limited options to choose from for watch faces.",NA,"December 11, 2020",True,0,0
173019570,20,4.4,"Won't pair with phone.  Won't keep track of anything, not even date and time.  Just stopped tracking after about 2 months.  Cannot contact support.  Please refund or fix the problems.",Doesn't work,"December 5, 2020",True,0,0
643580163,20,4.2,"The ITouch Slim Fitness Tracker is exactly what I was looking for. Comes with two different strap, so you can switch to another color strap. It tracks my sleep, calories, steps and my heart rate. Once charged 100%, I don't have to charge it again for days. Inside the box you will find the fitness tracker and a charging cable. Capable of pairing to a Android and iPhone, simply by connecting it the bluetooth on your phone. I fell in love with this tracker as soon as I received it. Beautiful color and I can set the alarm to wake me up for work. Counts my calories throughout the day and can be connected to GPS. I couldn't have purchased a better fitness tracker. Super affordable, fits perfectly and made of great quality. I highly recommend to anyone in the market to purchase one.",Let's Get Fit!!!,"June 23, 2020",True,0,0
643580163,20,4.2,I get tired of wearing the same watch strap. I bought a few extra straps for me and for my sister. The leopard print strap is my favorite.,I love this!,"February 17, 2020",True,1,0
643580163,20,4.2,"Bought this about a month ago, I originally had the light pink one but I found that it was hard to keep clean.. so I decided to shop around for different colors and I'm glad I did!!! I love the shade of purple, I don't have to worry about it not looking clean cause you honestly can't tell.. although I do clean and wipe it for sanitary purposes : )",I love it,"November 8, 2020",True,0,0
643580163,20,4.2,"My son has the kids Garmin tracker, but he really wanted one that would track his heart rate during PE.  I found the itouch slim and he loves it.  It was easy to set up; he did it all on his own.  The battery dies very quickly and needs to be recharged significantly more than my fitbit, but maybe we could fix that with some setting adjustments.  Haven't tried that yet...",Son loves it,"November 16, 2020",True,0,0
643580163,20,4.2,"Have had this for a few weeks now and am quite enjoying it. If you're looking for something with all the bells and whistles that will even take out your garbage, then you need to look at something that's a higher price point. If all you want is a basic fitness tracker with heart rate capabilities, this is perfect. It does have some features I wasn't expecting, like oxygen saturation and a stop-watch, which is nice. Charges quickly and lasts several days on a charge, even if you use the sport mode. The app is easy to use and is visually appealing. Syncs with the nutrition app I'm using, so I don't have to re-enter information. All in all, a worthwhile purchase - and inexpensive to boot.",As advertised,"October 31, 2020",True,0,0
643580163,20,4.2,"The watch is cute and slim but half the time it dose not register my daily results to my phone. I go back to see how I have been sleeping and most of the time it's only one or two days out of the week. The same with walking and all the other features. Not happy with that, for someone just wanting to see just what they do today it's fine but not what wanted. So I was disappointed.",NA,"July 30, 2020",True,0,0
643580163,20,4.2,"So I initially bought my mom one for Mother’s Day and after seeing her super excited for checking out her fitness and seeing how motivated she was, I ended up buying myself one, and I’ve been walking to work, trying to push my self to do more, and snapping the contest I’m in with my mom and now people want to join and get their own iTouch",Awesome,"June 4, 2020",True,0,0
643580163,20,4.2,"Very affordable price! Great look/style and fit! Nice way to start tracking steps and to get started on fitness. However, the steps seems overestimated and the accuracy of and info on sleep was low. Didn't register when I woke up or stages. Good for someone who doesn't want to spend much, but wants to challenge their own steps each day.",Affordable,"August 29, 2020",True,0,0
643580163,20,4.2,"First off, I do love this tracker. It is my first purchase of this kind. It seems to be pretty accurate for steps/heartbeat/oxygen level. Set up was a breeze also. What I find disappointing is that the plastic coating on the band is pealing off after only 2 weeks of wearing and I do not wear in the shower. Is this a defect?  While I consider this tracker on the cheaper end, I did not think it would do this at a 2 week period. I give it 3 stars due to the band pealing in such a small amount of time. This is why I would not recommend a friend to purchase.",Disappointed,"March 14, 2020",,0,0
643580163,20,4.2,"Im two months postpartum and have not yet gotten the ok to exercise by my doctor due to healing complications, so I at least want to get my steps in for the day. This smart watch is pretty, has just the functions I need, and the battery life is long; however I had a feeling my steps werent being recorded accurately. Just today, I didnt get a chance to put on the watch and already it says Ive taken 100 steps. The purpose of this watch was to count my steps not movements when messages come through.",Great for telling time only,"September 10, 2020",True,0,0
643580163,20,4.2,"I love this tracker!  It is comfortable and accurate.  This is my second iTouch fitness tracker.  the first one quit tracking accurately after a few months.  I am hoping that this one works longer.  I, obviously, did not want to try another kind of tracker because this one is so perfect for my needs.  I have also purchased the same tracker for two of my friends.  They love it too!",Great fitness tracker,"April 13, 2020",True,0,0
643580163,20,4.2,"Itouch slim watch first charge or work, return and would not buy another if this new one doesnt work day one",Itouch slim,"December 5, 2020",True,0,0
643580163,20,4.2,Charger is difficult to place and the tracker did not show any icon to indicate whether it was charging or when it was done.,Disappointed,"November 28, 2020",True,0,0
643580163,20,4.2,"Just bought this and while working out my heart rate on my machine was 160ish, but the itouch kept reading 70.. even in sports mode. The step tracking is great though and it's not bulky.",Okay,"September 5, 2020",True,0,0
643580163,20,4.2,Bought this iTouch wearable because I needed to keep track of my daily steps for my doctor.  Then also discovered it had interchangeable straps which allows me to match to my outfits,Love the interchangeable straps and step tracker,"September 20, 2020",True,0,0
643580163,20,4.2,"I bought this tracker last month. Before ordering I made sure it also had B/P, not just bpm, O-2, I am disappointed it doesn't have what I expected. Therefore I have to wear two different trackers to get what I need.",O-2 sensor,"September 14, 2020",True,0,0
643580163,20,4.2,"I only use it for tracking steps when im at work and its great. I only gave 4 stars cause whenni change the straps to white it leaves a gap between the strap and the watch, so now i just keep the black.. but overall its good for its price",Nice,"August 12, 2020",True,0,0
643580163,20,4.2,"I had a fitbit, but returned it and ordered this instead. I don't need all the notifications  and emails etc. This is perfect for what I need! Fitness monitor, HR, Oxygen, calories and steps, and so easy to use with my phone.",Best Value fitness watch,"July 28, 2020",True,0,0
643580163,20,4.2,Been using this watch a month and it does just what I wanted.   It tells time and counts my steps.    It will also check my heart rate and oxygen level.   There are other features on and they look easy to use.,Just what I wanted!,"July 26, 2020",True,0,0
643580163,20,4.2,"I lost my iTouch watch and bought this as a replacement. It has more features than my last one, which is nice. I'm still getting used to the different app. And I'm not sure why it vibrates all the time. I think it counts way too many steps and there is no way to adjust the sensitivity, which kind of sucks.",comfortable and easy,"January 27, 2020",True,0,0
498134344,20,4.6,"My husband  loves his new Iwatch! The heart rate monitor and step counter work fabulous, he tried those out first. He also love stjat he can use his watch to take pics with phone. Makes family photos super easy. Beautiful  sleek design with a very comfortable band. All around amazing product! [This review was collected as part of a promotion.]",Loves it,"October 27, 2020",,1,0
498134344,20,4.6,"The iTouch Sport 2 Smartwatch in Rose Gold Case with Blush Strap is an excellent watch. It's very easy to put on and the band seems very durable. Should last a while. I love the silicone band, it feels very light on the go and all day. Even my teething baby is attracted to it because of the softness. What's unique about the watch is that the band folds in versus most bands - goes out and scratches everyone around me. Extremely attractive and modern looking. The design has an upscale look to it and the color has a feminine but professional look. Goes along with any outfit from dress up business clothes to sports outfits.The watch look very nice on my arm. My neighbor has been asking me about it already. I like how simple it is to use and connect via bluetooth to my phone. The tracking options are vast from heart rate to blood pressure to oxygen level. I am able to monitor my water intake, sleep. I can also check the weather, listen to music, get an alert and read a text message and email. It also keeps track of my sleep pattern which is great so I can see. This is definitely a watch that is made for the person who likes to be fit and stay fit. It helps with step counts and weight management as it's intended to keep you moving. It does display notification if you have a text as well. Overall seems to be a good product that is user intuitive and very functional with the vast features it has. The battery life is very long which is a huge plus. This watch truly helped me see the reality of my everyday patterns and motivated me to get moving to reach 10,000 steps or more. After having a baby few months ago, this watch is the perfect reality check to keep myself motivated and stay healthy. I will say, based on my experience this watch has been very accurate on the steps, weather, temperature, and heart rate measurements. [This review was collected as part of a promotion.]","Comfortable, stylish and accurate!","December 3, 2020",,0,0
498134344,20,4.6,"This watch is comfortable on my wrist and looks stylish. I downloaded the app to sync the watch to my iPhone and set up my own personal profile. Set up is easy. I just have to do a light tap on the watch and then swipe left to right to navigate through it. I like this watch to keep track of my steps, calories burned, and heart rate. I set goals for myself and this helps keep me on track. You can select the specific sport you are doing. I love that the watch shows text messages and phone calls received so I don't have to keep my phone on me at all times. [This review was collected as part of a promotion.]",Helps keep me on track,"December 2, 2020",,0,0
498134344,20,4.6,"I received this about 2 weeks ago and I absolutely love!! I love being able to monitor my sleep since I have such trouble and able to give information to my doctor to help me. I also have a medical issue with my heart and don't always have my blood pressure monitor on me and this helps me kept track of when I need it. This all around has been pretty awesome with keeping my steps, alarm, weather, and phone notifications. I definitely recommend. [This review was collected as part of a promotion.]",Absolutely love!,"December 5, 2020",,0,0
498134344,20,4.6,I bought this watch about a month ago for my health and fitness it monitors my heart rate my blood oxygen my body temperature it also has a whole bunch of different apps such as the weather app GPS and alarm listen to music and it is weatherproof so if you're looking for a good smartwatch I highly recommend this one. [This review was collected as part of a promotion.],Awesome watch,"December 5, 2020",,0,0
498134344,20,4.6,I love this watch the colors are bright and fun! The band adjust easily and fits snugly! The face is larger and easy to read! The Bluetooth feature allows you to listen to music from it while working out! You can count your steps measure your heart rate and even take pictures! It is easy to use and it's compatible with iOS or android! It usb charge so you can charge anywhere with a USB port! Accessories for it are easy to find and it's very accurate! The best part is it's easily cleaned after use! I love it! [This review was collected as part of a promotion.],Great product,"November 23, 2020",,0,0
498134344,20,4.6,It was very excited to get my iTouch sports watch. Seems very light easy to wear ... The display on the watch is big which is a good thing for me because I have a hard time seeing things without my glasses!! My favorite feature is it gives you your heart rate and your body temperature which is absolutely wonderful. I just started walking so I'm hoping that this helps me out to keep track of miles that I walked my heart rate [This review was collected as part of a promotion.],I touch sport smart watch,"November 23, 2020",,0,0
498134344,20,4.6,"I start by saying that since my wife got her fitness watch I've been a little jealous; I really wanted to trace my steps when we go out for walks.This Apple iTouch not only does that, but it will track your heart rate, your sleep time and depth, and the face is not only color, it has three configurations, one of which is personally customizable. I really recommend it! [This review was collected as part of a promotion.]",Great fitness watch at a decent price!,"November 26, 2020",,0,0
498134344,20,4.6,"My son and I have gone on a weight loss journey, and he needed a smart watch to track different things, such as his steps, his heart rate etc. This iTouch Sport 2 Smartwatch is not only a great value for the money, it works very well and has a ridiculously amazing battery life. My son has worn this watch for a week straight before and hasn't had to charge it. The smartwatch features a silicone black and grey perforated strap that is comfortable to wear day and night. I like that their are so many holes in it, so that it can adjust to any size. The heart rate monitor is spot on, and is great to keep an eye on so you are staying in your target heart range when working out. There are so many things this smartwatch can do and here are all the features it has: Sleep Monitor, Sedentary Reminder, Stopwatch, Alarm, Camera Remote, Pedometer, Music Control, Weather, Heart Rate Monitor, Messaging, Notifications, Custom Watch Face, Multi-Sport Mode, Workout Mode, IP68 Waterproof, Extended Battery Life, Body Temperature Monitor.  My son says the only thing that he wishes were different about this smartwatch were that the light up face would be the entire circle and not just a square on the inside of the circle, he says that would be alot more pleasing to the eye. Other than that, this watch is totally worth the value and has really been easy to use. It connected to my sons Galaxy Edge 6S+ phone with no issues at all. Very easy to use and so very handy. We would recommend. [This review was collected as part of a promotion.]",My 12 year old is very happy with this watch,"November 24, 2020",,0,0
498134344,20,4.6,"I guess I'm spoiled by my other smart watch, I was really hoping that I would be able to keep getting real time updates while wearing the watch, but unfortunately I was disappointed.   Pros:  It is waterproof, I was able to take a shower while wearing it, and it still functioned properly. The adjustable band makes it easy to fit on any size wrist. It does receive messages from your phone when it's close by, and does show current weather conditions depending on the watch face you choose. It does have a long battery life, being left on, and not messed with and still has quite a bit of battery life.  Cons:  The heartrate monitor only takes the heartrate every 30 mins, unless you tell it to manually, so if you are like me, and need something that needs/wants continuously up to min/hour heartrate readings this won't be the watch for you. I couldn't get the watch to continuously monitor blood oxygen levels, again it seemed to only be a feature that worked when prompted. While wearing it, it randomly would change the watch face on me, and even after I turned off the wake up feature it still kept coming on when I moved my arms. It didn't come with instructions other than to download the app, at first I thought something was wrong with the watch, because it didn't turn on, but after trying everything else, I put it on the charger and realized they send it to you without any charge on the battery. Also when looking for the watch to pair it to my phone, it's not a Bluetooth setup, it only pairs with the app, so there's no way of telling if it's disconnected unless you open the app which is very limited in function.   I didn't test any of the sports modes after getting frustrated with the watch face randomly changing, and the heartrate monitor only engaging every 30 mins.   Overall for the price point if you just want a step counter, and a watch that lets you see your messages, but not respond, there are probably other options available for much cheaper. I unfortunately wasn't impressed with it. [This review was collected as part of a promotion.]",Ok if all you want is a step counter,"December 10, 2020",,0,0
498134344,20,4.6,"My new ITouch Sport Smartwatch is super exciting! It has a bold, round, black face that is trimmed in a metallic gold tone. The band matches the face trim and looks very classy. This ITouch Sport Smartwatch is compatible with Android 9.0 and up or IPhones running IOS 13.0 and up. It's also compatible with Samsung Galaxy S10 and higher, Apple IPhone X devices and higher and some LG devices. What is very impressive about this Smartwatch are all the wonderful features. First, you will need to download an app. Instructions are in the included Quick Start Guide. While I downloaded the app I began to charge my ITouch Smartwatch on my computer as recommended. The charge cord is included. Charging is very easy. It's a matter of aligning the watch to the metal pins and plugging the USB charge cord to a computer. I love that the watch face uses a swipe and tap motion. All the features within this Smartwatch are unbelievable! There are so many! Here are just a few: alarm, music mode, weather, blood oxygen monitor, body temperature sensor, sleep monitor hygiene assistant, sports mode, workout mode and so much more. My favorites are blood oxygen monitor, sleep monitor and body temperature sensor. These three features alone are invaluable to me. I have had so many compliments while I'm wearing my ITouch. I truly love this Smartwatch and highly recommend it. The ITouch Sport Smartwatch is great for everyone not just athletic people. [This review was collected as part of a promotion.]",Incredibly Exciting Smartwatch,"December 9, 2020",,0,0
498134344,20,4.6,"The iTouch Sport 2 Smartwatch:Silver Case with Silver Mesh Strap has so many great features! Not only does it show the time, date &amp; day but it shows my steps the weather, my heart rate, body temperature, oxygen sats and a lot more! Has an app that makes it even more functional! [This review was collected as part of a promotion.]",Love it!!,"November 26, 2020",,0,0
498134344,20,4.6,"Iv had other smart watches before but this one has got to be my favorite. It has a beautiful maroon color strap that is really pretty. This watch helps remind u to drink water, keep moving, your sleep. this watch does alot I absolutely love it. [This review was collected as part of a promotion.]",Amazing,"November 24, 2020",,0,0
498134344,20,4.6,"I am new to smart watches – this is the first I have ever owned – and I really, really like it.  It's very pretty, and it fits comfortably on my wrist. I often forget I'm wearing it, which is the way I think it should be with a watch.  I appreciate the functionality, too – it's easy to track steps, set reminders and alarms and track sleep.  Another cool feature is that you can use it as a remote control to take a photo with your camera phone.  I love that it buzzes when I get a text or phone call – and lets you read the text without having to pull out your phone.  For example, on a recent trip to the grocery store, I texted my husband saying “do we need milk?” and then of course I get multiple subsequent texts back that were not from him.  I love that I don't have to dig my phone out of my bag every time to see if it was him responding. As I mentioned, this is my first smart watch, so it's meaningful to say that it's been really intuitive – I haven't had any issues with figuring it out how it works. This would be a great gift for anyone in your life who could benefit from the above described functionality – I highly recommend it! [This review was collected as part of a promotion.]",1st smartwatch,"December 1, 2020",,0,0
498134344,20,4.6,Watch has basic functions like many smart watch's on the market w/o the high price tag. Wearing the watch is comfortable with no movement. Design of watch looks great and classy with good size screen but only down fall is the actual display of the watch. The display does not fill the whole screen as the actual display size is 1x1 which is pretty small display but still viewable. Battery is great can get 3-4 days on one charge. All in all the watch is a great accessory for any smart phone. [This review was collected as part of a promotion.],Budget wearable,"November 23, 2020",,0,0
498134344,20,4.6,"The  iTouch Sport 2 Smartwatch really impressed me in how well it worked! Setting up was simple it works with a android or IOS phone that requires you to down load a app that automatically connects my phone and watch together. The wristband is very comfortable and can be easily adjusted. The watch itself is very stylish and looks very attractive when wearing it. I like the touch screen it works well and is a perfect round size. This watch really does so much like tracks my weight, calories, sleep, steps, heart rate and so much more. Charging you watch is really neat, it comes with a USB cord that can be plugged into your computer or wall and has a round magnetic base that I just place my watch on to charge. It charged very quickly and also has a long battery life that can last for days. All and all I am very satisfied with the make and quality of this watch. [This review was collected as part of a promotion.]",Great features!,"November 23, 2020",,0,0
498134344,20,4.6,"This is a great watch!  It has many functions that make it a great smart watch. It can track calories, sleep, heart rate, and activity. I like that you can receive text messages on it. It is a great watch that is easy to set up with the app on a smart phone. [This review was collected as part of a promotion.]",Great Watch!,"December 3, 2020",,0,0
498134344,20,4.6,Beautiful looking smart watch. Feels slick and pairs great with any look.  I received high compliments.  Built quality is solid and well made. Feels comfortable to wear all day so far. Works great with my iPhone with no pairing issues. I highly recommend as a gift or personal use. [This review was collected as part of a promotion.],Great Product!,"December 8, 2020",,0,0
498134344,20,4.6,"The i-touch sport Smartwatch in Rose Gold case with Merlot strap was a breeze to set up.  And that is a huge plus for me.  I love the color of the band and the strap is very comfortable.  The excess of the strap gets tucked underneath and I thought this would bother me but it doesn't at all.  The face of the watch is quite large and that makes the digits easy to read but it does bump my hand a bit when I bend my wrist.  So I do wish that was a tad smaller.  It is loaded with features including your oxygen level and temperature that a lot of other trackers don't have, so I love that. Pretty and functional! [This review was collected as part of a promotion.]",Great features and easy set up,"November 23, 2020",,0,0
498134344,20,4.6,"The first thing I noticed about the itouch sport 2 smart watch was how stylish the watch looked. It fit nicely and is the perfect weight. Its so comfortable I forgot it was there. This watch has many features some of my favorite are the camera option, temperature and pulse  checks. Another great option is the ability to set a reminder to rehydrate. In workout mode I can track my time on my bike and have the option of many more activities. [This review was collected as part of a promotion.]",Stylish with great features,"November 26, 2020",,0,0
730014305,20,4.7,I get tired of wearing the same watch strap. I bought a few extra straps for me and for my sister. The leopard print strap is my favorite.,I love this!,"February 17, 2020",True,1,0
730014305,20,4.7,"My husband  loves his new Iwatch! The heart rate monitor and step counter work fabulous, he tried those out first. He also love stjat he can use his watch to take pics with phone. Makes family photos super easy. Beautiful  sleek design with a very comfortable band. All around amazing product! [This review was collected as part of a promotion.]",Loves it,"October 27, 2020",,1,0
730014305,20,4.7,"The iTouch Sport 2 Smartwatch in Rose Gold Case with Blush Strap is an excellent watch. It's very easy to put on and the band seems very durable. Should last a while. I love the silicone band, it feels very light on the go and all day. Even my teething baby is attracted to it because of the softness. What's unique about the watch is that the band folds in versus most bands - goes out and scratches everyone around me. Extremely attractive and modern looking. The design has an upscale look to it and the color has a feminine but professional look. Goes along with any outfit from dress up business clothes to sports outfits.The watch look very nice on my arm. My neighbor has been asking me about it already. I like how simple it is to use and connect via bluetooth to my phone. The tracking options are vast from heart rate to blood pressure to oxygen level. I am able to monitor my water intake, sleep. I can also check the weather, listen to music, get an alert and read a text message and email. It also keeps track of my sleep pattern which is great so I can see. This is definitely a watch that is made for the person who likes to be fit and stay fit. It helps with step counts and weight management as it's intended to keep you moving. It does display notification if you have a text as well. Overall seems to be a good product that is user intuitive and very functional with the vast features it has. The battery life is very long which is a huge plus. This watch truly helped me see the reality of my everyday patterns and motivated me to get moving to reach 10,000 steps or more. After having a baby few months ago, this watch is the perfect reality check to keep myself motivated and stay healthy. I will say, based on my experience this watch has been very accurate on the steps, weather, temperature, and heart rate measurements. [This review was collected as part of a promotion.]","Comfortable, stylish and accurate!","December 3, 2020",,0,0
730014305,20,4.7,"The iTouch Air 3 is a great smartwatch I has so many features like sports mode, workout mode, pedometer, and many more. It is a beautiful watch and fits anyone since it uses a magnet to adjust it. The iTouch Air 3 was super easy to connect to the app. The watch is easy to understand and use. I definitely recommend this watch. [This review was collected as part of a promotion.]",So many features!,"December 10, 2020",,0,0
730014305,20,4.7,"The itouch air 3 watch is awesome! Firat off, the fit is perfect. I have smaller wrists, and am always nervous about the bulky faces. This one is perfect. The pedometer, blood pressure,  and milage features all seem to be accurate. The battery life is phenomenal on the watch. Having your phone connected does drain your phone as any bluetooth device does. My only complaint is having to tuck the tail of the band rather than have a loop to hold it down. While you cannot make or send calls/texts, you do get the alerts. You can read your msg and send calls to voicemail. It is extremely handy to have this watch. My wife wants one just like it now. [This review was collected as part of a promotion.]",Great watch Great value,"November 28, 2020",,0,0
